"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTOVC","HLY-DEWP-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-NORMAL","HLY-TEMP-NORMAL","HLY-WIND-AVGSPD","HLY-WIND-VCTDIR"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T16:00:00","0.1","262","94","351","36.3","13.5","1.0","51.5","13.3","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T17:00:00","-777.7","243","89","366","36.4","14.8","1.0","50.2","12.8","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T18:00:00","-777.7","229","141","348","36.7","15.4","1.0","49.6","12.5","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T19:00:00","-777.7","213","165","335","36.6","15.7","1.0","49.3","12.6","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T20:00:00","-777.7","208","186","340","36.7","16.3","1.0","48.7","12.2","294"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T21:00:00","-777.7","164","220","364","36.7","16.9","1.0","48.1","11.8","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T22:00:00","0.0","169","229","370","36.8","17.4","1.0","47.6","11.4","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-12T23:00:00","0.0","184","231","355","36.8","17.9","1.0","47.1","11.5","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T00:00:00","-777.7","168","251","376","36.3","18.9","1.0","46.1","11.4","296"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T01:00:00","0.0","151","252","387","36.7","19.0","1.0","46.0","11.0","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T02:00:00","0.0","143","268","383","36.6","19.4","1.0","45.6","11.0","305"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T03:00:00","0.0","137","290","382","36.4","19.9","1.0","45.1","10.8","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T04:00:00","0.0","186","289","356","36.4","20.3","1.0","44.7","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T05:00:00","0.0","139","277","383","36.2","20.6","1.0","44.4","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T06:00:00","0.0","178","214","348","36.1","20.7","1.0","44.3","10.9","312"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T07:00:00","0.0","224","134","318","36.0","20.8","1.0","44.2","10.9","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T08:00:00","0.0","225","139","351","36.6","19.3","1.0","45.7","11.5","310"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T09:00:00","0.0","231","135","354","36.5","17.3","1.0","47.7","12.7","314"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T10:00:00","-777.7","244","130","348","36.2","15.7","1.0","49.3","13.1","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T11:00:00","-777.7","268","112","321","36.1","14.3","1.0","50.8","13.1","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T12:00:00","0.1","252","100","359","36.0","13.3","1.0","51.8","13.3","292"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T13:00:00","0.1","266","113","354","35.9","12.7","1.0","52.4","13.5","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T14:00:00","0.1","285","104","337","35.9","12.5","1.0","52.6","13.5","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T15:00:00","0.1","259","92","365","35.9","12.9","1.0","52.2","13.6","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T16:00:00","0.1","266","96","349","36.1","13.8","1.0","51.3","13.2","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T17:00:00","-777.7","252","92","362","36.2","15.0","1.0","50.0","12.8","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T18:00:00","-777.7","229","142","353","36.4","15.7","1.0","49.3","12.6","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T19:00:00","-777.7","206","172","336","36.3","16.0","1.0","49.1","12.6","292"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T20:00:00","-777.7","208","181","344","36.4","16.5","1.0","48.5","12.3","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T21:00:00","-777.7","164","222","369","36.4","17.1","1.0","47.9","11.8","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T22:00:00","-777.7","178","232","361","36.4","17.7","1.0","47.3","11.5","300"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-13T23:00:00","-777.7","191","234","344","36.4","18.2","1.0","46.8","11.6","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T00:00:00","-777.7","172","246","369","36.0","19.1","1.0","45.9","11.6","296"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T01:00:00","0.0","155","250","378","36.3","19.3","1.0","45.7","11.0","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T02:00:00","0.0","143","265","374","36.1","19.8","1.0","45.2","10.9","305"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T03:00:00","0.0","135","286","372","35.9","20.3","1.0","44.7","10.8","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T04:00:00","0.0","190","286","348","35.8","20.7","1.0","44.3","10.7","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T05:00:00","0.0","141","275","382","35.8","21.0","1.0","44.0","10.7","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T06:00:00","0.0","185","218","351","35.6","21.1","1.0","43.9","10.8","310"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T07:00:00","0.0","226","134","318","35.6","21.1","1.0","43.9","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T08:00:00","0.0","228","141","358","36.1","19.6","1.0","45.4","11.4","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T09:00:00","0.0","230","134","365","36.1","17.7","1.0","47.3","12.6","313"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T10:00:00","-777.7","244","130","356","35.8","16.1","1.0","48.9","13.0","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T11:00:00","-777.7","271","112","329","35.7","14.6","1.0","50.4","13.0","295"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T12:00:00","0.1","248","98","367","35.7","13.6","1.0","51.4","13.2","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T13:00:00","0.1","266","111","356","35.6","13.1","1.0","52.0","13.4","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T14:00:00","0.1","276","109","344","35.6","12.8","1.0","52.3","13.5","285"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T15:00:00","0.1","261","99","365","35.6","13.2","1.0","51.9","13.5","285"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T16:00:00","0.1","262","96","353","35.8","14.1","1.0","51.0","13.2","282"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T17:00:00","-777.7","246","94","368","35.9","15.4","1.0","49.7","12.7","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T18:00:00","-777.7","225","139","362","36.2","16.0","1.0","49.0","12.5","289"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T19:00:00","-777.7","211","172","342","36.0","16.3","1.0","48.7","12.5","291"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T20:00:00","-777.7","210","185","350","36.2","16.8","1.0","48.2","12.2","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T21:00:00","-777.7","160","216","382","36.3","17.5","1.0","47.5","11.8","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T22:00:00","-777.7","180","220","367","36.2","18.0","1.0","47.0","11.4","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-14T23:00:00","-777.7","191","223","354","36.3","18.5","1.0","46.5","11.4","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T00:00:00","-777.7","168","247","381","35.9","19.4","1.0","45.6","11.5","295"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T01:00:00","0.0","147","251","391","36.1","19.6","1.0","45.4","10.9","300"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T02:00:00","0.0","138","265","385","35.9","20.0","1.0","45.0","10.9","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T03:00:00","0.0","133","282","381","35.8","20.6","1.0","44.4","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T04:00:00","0.0","188","281","353","35.8","20.9","1.0","44.1","10.8","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T05:00:00","0.0","138","270","386","35.7","21.2","1.0","43.8","10.7","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T06:00:00","0.0","181","230","357","35.6","21.2","1.0","43.8","10.8","311"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T07:00:00","0.0","219","136","323","35.5","21.3","1.0","43.7","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T08:00:00","0.0","219","143","362","36.1","19.9","1.0","45.1","11.4","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T09:00:00","0.0","229","139","363","36.0","18.0","1.0","47.0","12.6","314"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T10:00:00","-777.7","231","130","361","35.8","16.4","1.0","48.6","12.9","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T11:00:00","-777.7","269","114","332","35.7","15.0","1.0","50.1","12.9","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T12:00:00","0.1","242","105","374","35.7","14.0","1.0","51.1","13.0","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T13:00:00","0.1","264","113","361","35.6","13.4","1.0","51.7","13.2","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T14:00:00","0.1","274","111","351","35.6","13.2","1.0","51.9","13.3","284"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T15:00:00","0.1","259","99","365","35.6","13.6","1.0","51.5","13.4","285"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T16:00:00","0.1","262","96","353","35.8","14.5","1.0","50.6","13.1","281"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T17:00:00","-777.7","243","94","372","35.8","15.7","1.0","49.3","12.6","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T18:00:00","-777.7","231","139","366","36.1","16.4","1.0","48.7","12.4","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T19:00:00","-777.7","218","174","346","36.0","16.6","1.0","48.4","12.4","291"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T20:00:00","-777.7","212","185","355","36.1","17.1","1.0","47.9","12.2","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T21:00:00","-777.7","163","216","388","36.2","17.8","1.0","47.2","11.8","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T22:00:00","-777.7","176","220","370","36.1","18.4","1.0","46.6","11.4","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-15T23:00:00","-777.7","188","229","354","36.1","18.8","1.0","46.2","11.5","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T00:00:00","-777.7","166","258","377","35.8","19.7","1.0","45.3","11.5","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T01:00:00","0.0","143","256","389","35.9","20.0","1.0","45.0","11.0","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T02:00:00","0.0","133","269","387","35.7","20.4","1.0","44.6","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T03:00:00","0.0","126","283","384","35.6","20.9","1.0","44.1","10.8","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T04:00:00","0.0","176","281","364","35.5","21.2","1.0","43.8","10.7","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T05:00:00","0.0","143","263","395","35.5","21.5","1.0","43.5","10.6","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T06:00:00","0.0","187","223","363","35.4","21.5","1.0","43.5","10.7","311"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T07:00:00","0.0","236","119","328","35.3","21.6","1.0","43.4","10.8","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T08:00:00","0.0","239","123","365","35.9","20.3","1.0","44.7","11.3","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T09:00:00","0.0","252","121","360","35.9","18.4","1.0","46.6","12.6","314"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T10:00:00","-777.7","238","119","364","35.7","16.7","1.0","48.3","12.8","310"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T11:00:00","-777.7","271","105","334","35.6","15.3","1.0","49.7","12.9","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T12:00:00","0.1","240","96","377","35.5","14.3","1.0","50.7","12.9","291"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T13:00:00","0.1","259","106","369","35.4","13.7","1.0","51.4","13.1","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T14:00:00","0.1","267","106","360","35.4","13.5","1.0","51.6","13.1","284"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T15:00:00","0.1","252","97","369","35.5","13.9","1.0","51.2","13.2","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T16:00:00","0.1","257","89","356","35.6","14.8","1.0","50.3","13.0","282"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T17:00:00","-777.7","238","87","374","35.6","16.1","1.0","49.0","12.5","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T18:00:00","-777.7","218","140","376","35.9","16.7","1.0","48.3","12.3","288"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T19:00:00","-777.7","215","174","352","35.7","16.9","1.0","48.1","12.4","292"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T20:00:00","-777.7","218","187","359","35.8","17.5","1.0","47.5","12.2","294"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T21:00:00","-777.7","161","213","394","35.9","18.2","1.0","46.8","11.8","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T22:00:00","-777.7","170","217","380","35.8","18.7","1.0","46.3","11.4","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-16T23:00:00","-777.7","189","222","362","35.8","19.2","1.0","45.8","11.5","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T00:00:00","-777.7","173","249","380","35.7","20.0","1.0","45.0","11.4","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T01:00:00","0.0","136","252","395","35.7","20.3","1.0","44.7","11.0","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T02:00:00","0.0","138","260","391","35.5","20.7","1.0","44.3","10.8","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T03:00:00","0.0","131","270","392","35.4","21.1","1.0","43.9","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T04:00:00","0.0","183","268","371","35.3","21.4","1.0","43.6","10.8","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T05:00:00","0.0","150","248","400","35.3","21.7","1.0","43.3","10.7","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T06:00:00","0.0","194","217","368","35.2","21.8","1.0","43.2","10.7","312"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T07:00:00","0.0","236","118","337","35.1","21.8","1.0","43.2","10.8","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T08:00:00","0.0","242","121","371","35.6","20.5","1.0","44.5","11.3","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T09:00:00","0.0","245","128","373","35.6","18.7","1.0","46.3","12.6","314"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T10:00:00","-777.7","241","122","365","35.4","17.1","1.0","47.9","12.9","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T11:00:00","-777.7","276","108","339","35.3","15.7","1.0","49.4","13.0","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T12:00:00","0.1","245","99","381","35.2","14.7","1.0","50.4","13.0","292"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T13:00:00","0.1","260","106","372","35.1","14.0","1.0","51.0","13.2","288"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T14:00:00","0.1","272","107","356","35.0","13.8","1.0","51.3","13.2","285"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T15:00:00","0.1","266","97","358","35.1","14.1","1.0","50.9","13.3","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T16:00:00","0.1","263","92","353","35.2","15.1","1.0","49.9","13.1","284"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T17:00:00","-777.7","245","89","367","35.2","16.4","1.0","48.6","12.5","288"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T18:00:00","-777.7","219","138","368","35.4","17.0","1.0","48.0","12.4","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T19:00:00","-777.7","220","177","346","35.2","17.3","1.0","47.7","12.5","294"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T20:00:00","-777.7","213","183","365","35.4","17.8","1.0","47.2","12.4","295"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T21:00:00","-777.7","163","208","396","35.4","18.5","1.0","46.5","11.9","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T22:00:00","-777.7","170","219","380","35.4","19.1","1.0","45.9","11.6","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-17T23:00:00","-777.7","180","222","366","35.3","19.5","1.0","45.5","11.7","296"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T00:00:00","-777.7","166","254","380","35.4","20.3","1.0","44.7","11.6","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T01:00:00","0.0","137","260","394","35.1","20.6","1.0","44.4","11.1","298"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T02:00:00","0.0","141","272","388","35.0","21.0","1.0","44.0","10.9","303"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T03:00:00","0.0","133","286","381","34.9","21.5","1.0","43.5","10.8","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T04:00:00","0.0","172","282","362","34.8","21.8","1.0","43.2","10.9","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T05:00:00","0.0","143","255","394","34.7","22.1","1.0","42.9","10.6","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T06:00:00","0.0","173","230","374","34.7","22.1","1.0","42.9","10.7","310"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T07:00:00","0.0","231","122","335","34.6","22.2","1.0","42.8","10.9","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T08:00:00","0.0","242","128","372","35.1","21.0","1.0","44.0","11.3","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T09:00:00","0.0","241","133","378","35.2","19.1","1.0","45.9","12.5","313"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T10:00:00","-777.7","232","133","372","35.0","17.5","1.0","47.5","12.7","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T11:00:00","-777.7","267","119","344","34.9","16.1","1.0","48.9","12.9","299"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T12:00:00","-777.7","225","113","390","34.9","15.1","1.0","49.9","12.9","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T13:00:00","0.1","243","117","381","34.7","14.5","1.0","50.6","13.1","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T14:00:00","0.1","274","116","356","34.7","14.3","1.0","50.8","13.1","284"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T15:00:00","0.1","264","104","363","34.8","14.6","1.0","50.5","13.1","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T16:00:00","0.1","252","98","362","34.9","15.5","1.0","49.5","12.9","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T17:00:00","-777.7","243","94","372","35.0","16.8","1.0","48.3","12.3","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T18:00:00","-777.7","212","138","377","35.2","17.4","1.0","47.6","12.2","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T19:00:00","-777.7","213","179","353","35.0","17.7","1.0","47.3","12.4","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T20:00:00","-777.7","215","188","363","35.1","18.2","1.0","46.8","12.2","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T21:00:00","-777.7","170","213","396","35.1","18.9","1.0","46.1","11.8","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T22:00:00","-777.7","177","217","378","35.1","19.4","1.0","45.6","11.5","296"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-18T23:00:00","-777.7","184","222","371","35.0","19.9","1.0","45.1","11.5","294"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T00:00:00","0.0","160","256","384","35.0","20.7","1.0","44.3","11.4","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T01:00:00","0.0","132","260","401","34.9","21.0","1.0","44.0","11.0","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T02:00:00","0.0","140","271","394","34.7","21.3","1.0","43.7","10.8","301"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T03:00:00","0.0","126","282","383","34.7","21.8","1.0","43.2","10.6","305"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T04:00:00","0.0","164","281","366","34.6","22.1","1.0","42.9","10.7","305"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T05:00:00","0.0","145","254","395","34.6","22.3","1.0","42.7","10.5","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T06:00:00","0.0","173","231","375","34.5","22.4","1.0","42.6","10.5","309"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T07:00:00","0.0","217","131","346","34.5","22.4","1.0","42.6","10.7","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T08:00:00","0.0","243","137","367","35.0","21.2","1.0","43.8","11.2","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T09:00:00","0.0","243","137","381","35.1","19.4","1.0","45.6","12.2","313"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T10:00:00","-777.7","236","135","374","34.9","17.7","1.0","47.3","12.4","308"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T11:00:00","-777.7","276","119","339","34.8","16.2","1.0","48.8","12.7","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T12:00:00","-777.7","234","113","385","34.8","15.2","1.0","49.8","12.6","291"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T13:00:00","0.1","250","115","378","34.7","14.6","1.0","50.5","12.8","286"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T14:00:00","0.1","280","111","359","34.7","14.4","1.0","50.7","12.8","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T15:00:00","0.1","275","101","360","34.8","14.7","1.0","50.4","12.9","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T16:00:00","0.1","275","96","348","34.9","15.7","1.0","49.4","12.8","281"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T17:00:00","-777.7","257","89","367","35.0","16.9","1.0","48.1","12.0","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T18:00:00","-777.7","217","136","373","35.2","17.6","1.0","47.5","12.0","283"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T19:00:00","-777.7","221","177","349","35.0","17.9","1.0","47.1","12.2","287"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T20:00:00","-777.7","220","191","361","35.1","18.4","1.0","46.6","12.1","290"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T21:00:00","-777.7","177","213","395","35.1","19.1","1.0","45.9","11.7","294"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T22:00:00","-777.7","173","215","379","35.1","19.6","1.0","45.4","11.4","293"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-19T23:00:00","-777.7","182","216","366","35.0","20.0","1.0","45.0","11.5","292"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T00:00:00","0.0","162","247","382","34.9","20.9","1.0","44.1","11.2","291"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T01:00:00","0.0","146","251","388","34.9","21.1","1.0","43.9","10.9","295"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T02:00:00","0.0","156","265","380","34.7","21.4","1.0","43.6","10.8","297"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T03:00:00","0.0","140","273","369","34.7","21.8","1.0","43.2","10.6","301"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T04:00:00","0.0","169","272","357","34.6","22.1","1.0","42.9","10.6","303"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T05:00:00","0.0","161","243","379","34.6","22.4","1.0","42.6","10.5","305"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T06:00:00","0.0","169","231","375","34.6","22.5","1.0","42.5","10.5","307"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T07:00:00","0.0","231","129","337","34.5","22.5","1.0","42.5","10.7","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T08:00:00","0.0","248","137","367","35.1","21.3","1.0","43.7","11.2","305"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T09:00:00","0.0","245","137","381","35.1","19.4","1.0","45.6","12.2","310"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T10:00:00","-777.7","243","137","375","34.9","17.8","1.0","47.2","12.4","306"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","11-20T11:00:00","-777.7","288","115","337","34.9","16.3","1.0","48.7","12.6","295"
